gene_name	start	end	feature_type	strand	locus_tag	chromosome
SAOUHSC_00395,398418,399101,CDS,+,SAOUHSC_00395,NC_007795.1
3'SAOUHSC_00395,399102,399143,3'UTR,+,SAOUHSC_00395,NC_007795.1
3'SAOUHSC_00396,399144,399185,3'UTR,-,SAOUHSC_00396,NC_007795.1
SAOUHSC_00396,399186,399287,CDS,-,SAOUHSC_00396,NC_007795.1
5'SAOUHSC_00396,399288,399367,5'UTR,-,SAOUHSC_00396,NC_007795.1
5'SAOUHSC_00397,399368,399448,5'UTR,+,SAOUHSC_00397,NC_007795.1
SAOUHSC_00397,399449,400921,CDS,+,SAOUHSC_00397,NC_007795.1
SAOUHSC_00398,400914,402125,CDS,+,SAOUHSC_00398,NC_007795.1
3'SAOUHSC_00398,402126,402165,3'UTR,+,SAOUHSC_00398,NC_007795.1
5'SAOUHSC_00399,402166,402507,5'UTR,+,SAOUHSC_00399,NC_007795.1
SAOUHSC_00399,402508,403206,CDS,+,SAOUHSC_00399,NC_007795.1
SAOUHSC_00400,403207,404715,CDS,+,SAOUHSC_00400,NC_007795.1
3'SAOUHSC_00400,404716,404766,3'UTR,+,SAOUHSC_00400,NC_007795.1
3'SAOUHSC_00401,404767,404818,3'UTR,-,SAOUHSC_00401,NC_007795.1
SAOUHSC_00401,404819,405127,CDS,-,SAOUHSC_00401,NC_007795.1
5'SAOUHSC_00401,405128,405295,5'UTR,-,SAOUHSC_00401,NC_007795.1
5'SAOUHSC_00402,405296,405464,5'UTR,+,SAOUHSC_00402,NC_007795.1
SAOUHSC_00402,405465,406283,CDS,+,SAOUHSC_00402,NC_007795.1
SAOUHSC_00404,406284,407087,CDS,+,SAOUHSC_00404,NC_007795.1
3'SAOUHSC_00404,407088,407127,3'UTR,+,SAOUHSC_00404,NC_007795.1
5'SAOUHSC_00405,407128,407344,5'UTR,+,SAOUHSC_00405,NC_007795.1
SAOUHSC_00405,407345,408082,CDS,+,SAOUHSC_00405,NC_007795.1
SAOUHSC_00406,408072,409400,CDS,+,SAOUHSC_00406,NC_007795.1
SAOUHSC_00407,409397,409720,CDS,+,SAOUHSC_00407,NC_007795.1
SAOUHSC_00408,409721,410053,CDS,+,SAOUHSC_00408,NC_007795.1
3'SAOUHSC_00408,410054,410197,3'UTR,+,SAOUHSC_00408,NC_007795.1
3'SAOUHSC_00409,410198,410342,3'UTR,-,SAOUHSC_00409,NC_007795.1
SAOUHSC_00409,410343,410603,CDS,-,SAOUHSC_00409,NC_007795.1
5'SAOUHSC_00409,410604,410662,5'UTR,-,SAOUHSC_00409,NC_007795.1
5'SAOUHSC_00410,410663,410721,5'UTR,+,SAOUHSC_00410,NC_007795.1
SAOUHSC_00410,410722,411924,CDS,+,SAOUHSC_00410,NC_007795.1
3'SAOUHSC_00410,411925,411964,3'UTR,+,SAOUHSC_00410,NC_007795.1
5'SAOUHSC_00411,411965,412192,5'UTR,+,SAOUHSC_00411,NC_007795.1
SAOUHSC_00411,412193,412321,CDS,+,SAOUHSC_00411,NC_007795.1
3'SAOUHSC_00411,412322,412361,3'UTR,+,SAOUHSC_00411,NC_007795.1
5'SAOUHSC_00412,412362,413511,5'UTR,+,SAOUHSC_00412,NC_007795.1
SAOUHSC_00412,413512,415008,CDS,+,SAOUHSC_00412,NC_007795.1
SAOUHSC_00413,415009,417714,CDS,+,SAOUHSC_00413,NC_007795.1
3'SAOUHSC_00413,417715,417754,3'UTR,+,SAOUHSC_00413,NC_007795.1
5'SAOUHSC_00414,417755,417875,5'UTR,+,SAOUHSC_00414,NC_007795.1
SAOUHSC_00414,417876,418238,CDS,+,SAOUHSC_00414,NC_007795.1
3'SAOUHSC_00414,418239,418352,3'UTR,+,SAOUHSC_00414,NC_007795.1
3'SAOUHSC_00415,418353,418466,3'UTR,-,SAOUHSC_00415,NC_007795.1
SAOUHSC_00415,418467,418920,CDS,-,SAOUHSC_00415,NC_007795.1
SAOUHSC_00416,418921,419631,CDS,+,SAOUHSC_00416,NC_007795.1
SAOUHSC_00417,419632,420366,CDS,+,SAOUHSC_00417,NC_007795.1
3'SAOUHSC_00417,420367,420406,3'UTR,+,SAOUHSC_00417,NC_007795.1
5'SAOUHSC_00418,420407,420543,5'UTR,+,SAOUHSC_00418,NC_007795.1
SAOUHSC_00418,420544,420657,CDS,+,SAOUHSC_00418,NC_007795.1
3'SAOUHSC_00418,420658,420697,3'UTR,+,SAOUHSC_00418,NC_007795.1
5'SAOUHSC_00420,420698,420821,5'UTR,+,SAOUHSC_00420,NC_007795.1
SAOUHSC_00420,420822,422159,CDS,+,SAOUHSC_00420,NC_007795.1
3'SAOUHSC_00420,422160,422199,3'UTR,+,SAOUHSC_00420,NC_007795.1
5'SAOUHSC_00421,422200,422375,5'UTR,+,SAOUHSC_00421,NC_007795.1
SAOUHSC_00421,422376,423290,CDS,+,SAOUHSC_00421,NC_007795.1
SAOUHSC_00422,423274,424416,CDS,+,SAOUHSC_00422,NC_007795.1
3'SAOUHSC_00422,424417,424456,3'UTR,+,SAOUHSC_00422,NC_007795.1
5'SAOUHSC_00423,424457,424709,5'UTR,+,SAOUHSC_00423,NC_007795.1
SAOUHSC_00423,424710,425735,CDS,+,SAOUHSC_00423,NC_007795.1
SAOUHSC_00424,425736,426434,CDS,+,SAOUHSC_00424,NC_007795.1
SAOUHSC_00426,426435,427277,CDS,+,SAOUHSC_00426,NC_007795.1
3'SAOUHSC_00426,427278,427317,3'UTR,+,SAOUHSC_00426,NC_007795.1
5'SAOUHSC_00427,427318,427608,5'UTR,+,SAOUHSC_00427,NC_007795.1
SAOUHSC_00427,427609,428613,CDS,+,SAOUHSC_00427,NC_007795.1
3'SAOUHSC_00427,428614,428705,3'UTR,+,SAOUHSC_00427,NC_007795.1
3'SAOUHSC_00428,428706,428797,3'UTR,-,SAOUHSC_00428,NC_007795.1
SAOUHSC_00428,428798,429067,CDS,-,SAOUHSC_00428,NC_007795.1
5'SAOUHSC_00428,429068,429141,5'UTR,-,SAOUHSC_00428,NC_007795.1
5'SAOUHSC_00429,429142,429215,5'UTR,+,SAOUHSC_00429,NC_007795.1
SAOUHSC_00429,429216,429611,CDS,+,SAOUHSC_00429,NC_007795.1
SAOUHSC_00430,429601,430086,CDS,+,SAOUHSC_00430,NC_007795.1
3'SAOUHSC_00430,430087,430170,3'UTR,+,SAOUHSC_00430,NC_007795.1
3'SAOUHSC_00431,430171,430254,3'UTR,-,SAOUHSC_00431,NC_007795.1
SAOUHSC_00431,430255,431037,CDS,-,SAOUHSC_00431,NC_007795.1
SAOUHSC_00433,431034,432152,CDS,-,SAOUHSC_00433,NC_007795.1
5'SAOUHSC_00433,432153,432226,5'UTR,-,SAOUHSC_00433,NC_007795.1
3'SAOUHSC_00434,432227,432266,3'UTR,-,SAOUHSC_00434,NC_007795.1
SAOUHSC_00434,432267,433151,CDS,-,SAOUHSC_00434,NC_007795.1
5'SAOUHSC_00434,433152,433241,5'UTR,-,SAOUHSC_00434,NC_007795.1
5'SAOUHSC_00435,433242,433331,5'UTR,+,SAOUHSC_00435,NC_007795.1
SAOUHSC_00435,433332,437831,CDS,+,SAOUHSC_00435,NC_007795.1
gltD,437832,439312,CDS,+,SAOUHSC_00436,NC_007795.1
3'gltD,439313,439352,3'UTR,+,SAOUHSC_00436,NC_007795.1
5'SAOUHSC_T00048,439353,439570,tRNA,+,SAOUHSC_T00048,NC_007795.1
SAOUHSC_T00048,439571,439683,tRNA,+,SAOUHSC_T00048,NC_007795.1
3'SAOUHSC_T00048,439684,439723,tRNA,+,SAOUHSC_T00048,NC_007795.1
5'SAOUHSC_00437,439724,440143,5'UTR,+,SAOUHSC_00437,NC_007795.1
SAOUHSC_00437,440144,441571,CDS,+,SAOUHSC_00437,NC_007795.1
3'SAOUHSC_00437,441572,441602,3'UTR,+,SAOUHSC_00437,NC_007795.1
5'SAOUHSC_00438,441603,441634,5'UTR,+,SAOUHSC_00438,NC_007795.1
SAOUHSC_00438,441635,443275,CDS,+,SAOUHSC_00438,NC_007795.1
SAOUHSC_00439,443276,444028,CDS,+,SAOUHSC_00439,NC_007795.1
3'SAOUHSC_00439,444029,444068,3'UTR,+,SAOUHSC_00439,NC_007795.1
5'SAOUHSC_00440,444069,444427,5'UTR,+,SAOUHSC_00440,NC_007795.1
SAOUHSC_00440,444428,444529,CDS,+,SAOUHSC_00440,NC_007795.1
3'SAOUHSC_00440,444530,444569,3'UTR,+,SAOUHSC_00440,NC_007795.1
5'SAOUHSC_00441,444570,444666,5'UTR,+,SAOUHSC_00441,NC_007795.1
SAOUHSC_00441,444667,445191,CDS,+,SAOUHSC_00441,NC_007795.1
3'SAOUHSC_00441,445192,445231,3'UTR,+,SAOUHSC_00441,NC_007795.1
5'SAOUHSC_00442,445232,445283,5'UTR,+,SAOUHSC_00442,NC_007795.1
SAOUHSC_00442,445284,446957,CDS,+,SAOUHSC_00442,NC_007795.1
3'SAOUHSC_00442,446958,446997,3'UTR,+,SAOUHSC_00442,NC_007795.1
5'SAOUHSC_00444,446998,447046,5'UTR,+,SAOUHSC_00444,NC_007795.1
SAOUHSC_00444,447047,447370,CDS,+,SAOUHSC_00444,NC_007795.1
recR,447371,447967,CDS,+,SAOUHSC_00445,NC_007795.1
3'recR,447968,448007,3'UTR,+,SAOUHSC_00445,NC_007795.1
5'SAOUHSC_00446,448008,448171,5'UTR,+,SAOUHSC_00446,NC_007795.1
SAOUHSC_00446,448172,448270,CDS,+,SAOUHSC_00446,NC_007795.1
3'SAOUHSC_00446,448271,448310,3'UTR,+,SAOUHSC_00446,NC_007795.1
5'SAOUHSC_R0001,448311,448818,5'UTR,+,SAOUHSC_R0001,NC_007795.1
SAOUHSC_R0001,448819,450374,rRNA,+,SAOUHSC_R0001,NC_007795.1
3'SAOUHSC_R0001,450375,450414,3'UTR,+,SAOUHSC_R0001,NC_007795.1
5'SAOUHSC_R0006,450415,450738,5'UTR,+,SAOUHSC_R0006,NC_007795.1
SAOUHSC_R0006,450739,453661,rRNA,+,SAOUHSC_R0006,NC_007795.1
3'SAOUHSC_R0006,453662,453697,3'UTR,+,SAOUHSC_R0006,NC_007795.1
5'SAOUHSC_R00011,453698,453733,5'UTR,+,SAOUHSC_R00011,NC_007795.1
SAOUHSC_R00011,453734,453847,rRNA,+,SAOUHSC_R00011,NC_007795.1
3'SAOUHSC_R00011,453848,453887,3'UTR,+,SAOUHSC_R00011,NC_007795.1
5'SAOUHSC_00450,453888,454729,5'UTR,+,SAOUHSC_00450,NC_007795.1
SAOUHSC_00450,454730,456067,CDS,+,SAOUHSC_00450,NC_007795.1
tmk,456068,456686,CDS,+,SAOUHSC_00451,NC_007795.1
SAOUHSC_00452,456687,457043,CDS,+,SAOUHSC_00452,NC_007795.1
3'SAOUHSC_00452,457044,457083,3'UTR,+,SAOUHSC_00452,NC_007795.1
5'SAOUHSC_00454,457084,457343,5'UTR,+,SAOUHSC_00454,NC_007795.1
SAOUHSC_00454,457344,458183,CDS,+,SAOUHSC_00454,NC_007795.1
SAOUHSC_00455,458184,458987,CDS,+,SAOUHSC_00455,NC_007795.1
SAOUHSC_00456,458988,459351,CDS,+,SAOUHSC_00456,NC_007795.1
3'SAOUHSC_00456,459352,459391,3'UTR,+,SAOUHSC_00456,NC_007795.1
5'SAOUHSC_00457,459392,459624,5'UTR,+,SAOUHSC_00457,NC_007795.1
SAOUHSC_00457,459625,460350,CDS,+,SAOUHSC_00457,NC_007795.1
SAOUHSC_00458,460343,460592,CDS,+,SAOUHSC_00458,NC_007795.1
SAOUHSC_00459,460593,461432,CDS,+,SAOUHSC_00459,NC_007795.1
3'SAOUHSC_00459,461433,461472,3'UTR,+,SAOUHSC_00459,NC_007795.1
5'SAOUHSC_00461,461473,461716,5'UTR,+,SAOUHSC_00461,NC_007795.1
SAOUHSC_00461,461717,463690,CDS,+,SAOUHSC_00461,NC_007795.1
SAOUHSC_00462,463691,464494,CDS,+,SAOUHSC_00462,NC_007795.1
3'SAOUHSC_00462,464495,464534,3'UTR,+,SAOUHSC_00462,NC_007795.1
5'SAOUHSC_00463,464535,464660,5'UTR,+,SAOUHSC_00463,NC_007795.1
SAOUHSC_00463,464661,465207,CDS,+,SAOUHSC_00463,NC_007795.1
ksgA,465208,466101,CDS,+,SAOUHSC_00464,NC_007795.1
3'ksgA,466102,466141,3'UTR,+,SAOUHSC_00464,NC_007795.1
5'SAOUHSC_00465,466142,466200,5'UTR,+,SAOUHSC_00465,NC_007795.1
SAOUHSC_00465,466201,466464,CDS,+,SAOUHSC_00465,NC_007795.1
3'SAOUHSC_00465,466465,466504,3'UTR,+,SAOUHSC_00465,NC_007795.1
5'ipk,466505,466773,5'UTR,+,SAOUHSC_00466,NC_007795.1
ipk,466774,467622,CDS,+,SAOUHSC_00466,NC_007795.1
SAOUHSC_00467,467623,468460,CDS,+,SAOUHSC_00467,NC_007795.1
SAOUHSC_00468,468461,468857,CDS,+,SAOUHSC_00468,NC_007795.1
3'SAOUHSC_00468,468858,468892,3'UTR,+,SAOUHSC_00468,NC_007795.1
5'SAOUHSC_00469,468893,468928,5'UTR,+,SAOUHSC_00469,NC_007795.1
SAOUHSC_00469,468929,469231,CDS,+,SAOUHSC_00469,NC_007795.1
3'SAOUHSC_00469,469232,469271,3'UTR,+,SAOUHSC_00469,NC_007795.1
5'SAOUHSC_00470,469272,469420,5'UTR,+,SAOUHSC_00470,NC_007795.1
SAOUHSC_00470,469421,469574,CDS,+,SAOUHSC_00470,NC_007795.1
glmU,469575,470927,CDS,+,SAOUHSC_00471,NC_007795.1
3'glmU,470928,470967,3'UTR,+,SAOUHSC_00471,NC_007795.1
5'SAOUHSC_00472,470968,471073,5'UTR,+,SAOUHSC_00472,NC_007795.1
SAOUHSC_00472,471074,472039,CDS,+,SAOUHSC_00472,NC_007795.1
3'SAOUHSC_00472,472040,472067,3'UTR,+,SAOUHSC_00472,NC_007795.1
3'SAOUHSC_00473,472068,472096,3'UTR,-,SAOUHSC_00473,NC_007795.1
SAOUHSC_00473,472097,472207,CDS,-,SAOUHSC_00473,NC_007795.1
SAOUHSC_00474,472189,472842,CDS,+,SAOUHSC_00474,NC_007795.1
3'SAOUHSC_00474,472843,472882,3'UTR,+,SAOUHSC_00474,NC_007795.1
5'SAOUHSC_00475,472883,473152,5'UTR,+,SAOUHSC_00475,NC_007795.1
SAOUHSC_00475,473153,473725,CDS,+,SAOUHSC_00475,NC_007795.1
SAOUHSC_00477,473725,477231,CDS,+,SAOUHSC_00477,NC_007795.1
SAOUHSC_00479,477221,478747,CDS,+,SAOUHSC_00479,NC_007795.1
SAOUHSC_00480,478747,479940,CDS,+,SAOUHSC_00480,NC_007795.1
SAOUHSC_00481,479937,480217,CDS,+,SAOUHSC_00481,NC_007795.1
SAOUHSC_00482,480218,480610,CDS,+,SAOUHSC_00482,NC_007795.1
3'SAOUHSC_00482,480611,480650,3'UTR,+,SAOUHSC_00482,NC_007795.1
5'SAOUHSC_00483,480651,480714,5'UTR,+,SAOUHSC_00483,NC_007795.1
SAOUHSC_00483,480715,481116,CDS,+,SAOUHSC_00483,NC_007795.1
3'SAOUHSC_00483,481117,481156,3'UTR,+,SAOUHSC_00483,NC_007795.1
5'SAOUHSC_00484,481157,481295,5'UTR,+,SAOUHSC_00484,NC_007795.1
SAOUHSC_00484,481296,482591,CDS,+,SAOUHSC_00484,NC_007795.1
SAOUHSC_00485,482592,483135,CDS,+,SAOUHSC_00485,NC_007795.1
3'SAOUHSC_00485,483136,483175,3'UTR,+,SAOUHSC_00485,NC_007795.1
5'SAOUHSC_00486,483176,483391,5'UTR,+,SAOUHSC_00486,NC_007795.1
SAOUHSC_00486,483392,485485,CDS,+,SAOUHSC_00486,NC_007795.1
3'SAOUHSC_00486,485486,485525,3'UTR,+,SAOUHSC_00486,NC_007795.1
5'hslO,485526,485713,5'UTR,+,SAOUHSC_00487,NC_007795.1
hslO,485714,486595,CDS,+,SAOUHSC_00487,NC_007795.1
3'hslO,486596,486635,3'UTR,+,SAOUHSC_00487,NC_007795.1
5'SAOUHSC_00488,486636,486773,5'UTR,+,SAOUHSC_00488,NC_007795.1
SAOUHSC_00488,486774,487706,CDS,+,SAOUHSC_00488,NC_007795.1
3'SAOUHSC_00488,487707,487746,3'UTR,+,SAOUHSC_00488,NC_007795.1
5'SAOUHSC_00489,487747,487921,5'UTR,+,SAOUHSC_00489,NC_007795.1
SAOUHSC_00489,487922,488725,CDS,+,SAOUHSC_00489,NC_007795.1
SAOUHSC_00490,488703,489068,CDS,+,SAOUHSC_00490,NC_007795.1
SAOUHSC_00491,489065,489541,CDS,+,SAOUHSC_00491,NC_007795.1
3'SAOUHSC_00491,489542,489581,3'UTR,+,SAOUHSC_00491,NC_007795.1
5'SAOUHSC_00492,489582,489934,5'UTR,+,SAOUHSC_00492,NC_007795.1
SAOUHSC_00492,489935,490027,CDS,+,SAOUHSC_00492,NC_007795.1
3'SAOUHSC_00492,490028,490053,3'UTR,+,SAOUHSC_00492,NC_007795.1
5'lysS,490054,490079,5'UTR,+,SAOUHSC_00493,NC_007795.1
lysS,490080,491567,CDS,+,SAOUHSC_00493,NC_007795.1
3'lysS,491568,491607,3'UTR,+,SAOUHSC_00493,NC_007795.1
5'SAOUHSC_R00016,491608,492124,5'UTR,+,SAOUHSC_R00016,NC_007795.1
SAOUHSC_R00016,492125,492239,rRNA,+,SAOUHSC_R00016,NC_007795.1
SAOUHSC_T00059,492240,492337,tRNA,+,SAOUHSC_T00059,NC_007795.1
SAOUHSC_T00053,492334,492429,tRNA,+,SAOUHSC_T00053,NC_007795.1
SAOUHSC_T00035,492416,492521,tRNA,+,SAOUHSC_T00035,NC_007795.1
SAOUHSC_T00021,492522,492616,tRNA,+,SAOUHSC_T00021,NC_007795.1
SAOUHSC_T00030,492604,492712,tRNA,+,SAOUHSC_T00030,NC_007795.1
SAOUHSC_T0004,492698,492794,tRNA,+,SAOUHSC_T0004,NC_007795.1
SAOUHSC_T00044,492795,492891,tRNA,+,SAOUHSC_T00044,NC_007795.1
SAOUHSC_T0001,492892,492987,tRNA,+,SAOUHSC_T0001,NC_007795.1
3'SAOUHSC_T0001,492988,493027,tRNA,+,SAOUHSC_T0001,NC_007795.1
5'SAOUHSC_R0002,493028,493098,5'UTR,+,SAOUHSC_R0002,NC_007795.1
SAOUHSC_R0002,493099,494653,rRNA,+,SAOUHSC_R0002,NC_007795.1
3'SAOUHSC_R0002,494654,494693,3'UTR,+,SAOUHSC_R0002,NC_007795.1
5'SAOUHSC_R0007,494694,495017,5'UTR,+,SAOUHSC_R0007,NC_007795.1
SAOUHSC_R0007,495018,497940,rRNA,+,SAOUHSC_R0007,NC_007795.1
3'SAOUHSC_R0007,497941,497976,3'UTR,+,SAOUHSC_R0007,NC_007795.1
5'SAOUHSC_R00012,497977,498012,5'UTR,+,SAOUHSC_R00012,NC_007795.1
SAOUHSC_R00012,498013,498127,rRNA,+,SAOUHSC_R00012,NC_007795.1
3'SAOUHSC_R00012,498128,498389,3'UTR,+,SAOUHSC_R00012,NC_007795.1
3'SAOUHSC_00497,498390,498651,3'UTR,-,SAOUHSC_00497,NC_007795.1
SAOUHSC_00497,498652,500034,CDS,-,SAOUHSC_00497,NC_007795.1
5'SAOUHSC_00497,500035,500085,5'UTR,-,SAOUHSC_00497,NC_007795.1
5'SAOUHSC_00499,500086,500137,5'UTR,+,SAOUHSC_00499,NC_007795.1
SAOUHSC_00499,500138,501025,CDS,+,SAOUHSC_00499,NC_007795.1
SAOUHSC_00500,501026,501589,CDS,+,SAOUHSC_00500,NC_007795.1
3'SAOUHSC_00500,501590,501692,3'UTR,+,SAOUHSC_00500,NC_007795.1
3'SAOUHSC_00501,501693,501796,3'UTR,-,SAOUHSC_00501,NC_007795.1
SAOUHSC_00501,501797,503011,CDS,-,SAOUHSC_00501,NC_007795.1
5'SAOUHSC_00501,503012,503089,5'UTR,-,SAOUHSC_00501,NC_007795.1
5'SAOUHSC_00502,503090,503168,5'UTR,+,SAOUHSC_00502,NC_007795.1
SAOUHSC_00502,503169,503630,CDS,+,SAOUHSC_00502,NC_007795.1
3'SAOUHSC_00502,503631,503670,3'UTR,+,SAOUHSC_00502,NC_007795.1
5'SAOUHSC_00503,503671,503726,5'UTR,+,SAOUHSC_00503,NC_007795.1
SAOUHSC_00503,503727,504215,CDS,+,SAOUHSC_00503,NC_007795.1
SAOUHSC_00504,504205,505225,CDS,+,SAOUHSC_00504,NC_007795.1
SAOUHSC_00505,505226,507682,CDS,+,SAOUHSC_00505,NC_007795.1
3'SAOUHSC_00505,507683,507722,3'UTR,+,SAOUHSC_00505,NC_007795.1
5'SAOUHSC_00507,507723,508166,5'UTR,+,SAOUHSC_00507,NC_007795.1
SAOUHSC_00507,508167,509531,CDS,+,SAOUHSC_00507,NC_007795.1
3'SAOUHSC_00507,509532,509552,3'UTR,+,SAOUHSC_00507,NC_007795.1
5'SAOUHSC_00508,509553,509573,5'UTR,+,SAOUHSC_00508,NC_007795.1
SAOUHSC_00508,509574,510629,CDS,+,SAOUHSC_00508,NC_007795.1
3'SAOUHSC_00508,510630,510669,3'UTR,+,SAOUHSC_00508,NC_007795.1
5'gltX,510670,511185,5'UTR,+,SAOUHSC_00509,NC_007795.1
gltX,511186,512640,CDS,+,SAOUHSC_00509,NC_007795.1
3'gltX,512641,512680,3'UTR,+,SAOUHSC_00509,NC_007795.1
5'SAOUHSC_00510,512681,513062,5'UTR,+,SAOUHSC_00510,NC_007795.1
SAOUHSC_00510,513063,513710,CDS,+,SAOUHSC_00510,NC_007795.1
cysS,513694,515094,CDS,+,SAOUHSC_00511,NC_007795.1
SAOUHSC_00512,515087,515498,CDS,+,SAOUHSC_00512,NC_007795.1
SAOUHSC_00513,515499,516245,CDS,+,SAOUHSC_00513,NC_007795.1
SAOUHSC_00514,516245,516769,CDS,+,SAOUHSC_00514,NC_007795.1
3'SAOUHSC_00514,516770,516809,3'UTR,+,SAOUHSC_00514,NC_007795.1
5'SAOUHSC_00515,516810,516849,5'UTR,+,SAOUHSC_00515,NC_007795.1
SAOUHSC_00515,516850,517419,CDS,+,SAOUHSC_00515,NC_007795.1
3'SAOUHSC_00515,517420,517459,3'UTR,+,SAOUHSC_00515,NC_007795.1
5'secE,517460,517732,5'UTR,+,SAOUHSC_00516,NC_007795.1
secE,517733,517927,CDS,+,SAOUHSC_00516,NC_007795.1
SAOUHSC_00517,517928,518476,CDS,+,SAOUHSC_00517,NC_007795.1
3'SAOUHSC_00517,518477,518516,3'UTR,+,SAOUHSC_00517,NC_007795.1
5'rplK,518517,518656,5'UTR,+,SAOUHSC_00518,NC_007795.1
rplK,518657,519079,CDS,+,SAOUHSC_00518,NC_007795.1
3'rplK,519080,519119,3'UTR,+,SAOUHSC_00518,NC_007795.1
5'rplA,519120,519286,5'UTR,+,SAOUHSC_00519,NC_007795.1
rplA,519287,519979,CDS,+,SAOUHSC_00519,NC_007795.1
3'rplA,519980,520019,3'UTR,+,SAOUHSC_00519,NC_007795.1
5'rplJ,520020,520250,5'UTR,+,SAOUHSC_00520,NC_007795.1
rplJ,520251,520751,CDS,+,SAOUHSC_00520,NC_007795.1
3'rplJ,520752,520772,3'UTR,+,SAOUHSC_00520,NC_007795.1
5'rplL,520773,520793,5'UTR,+,SAOUHSC_00521,NC_007795.1
rplL,520794,521162,CDS,+,SAOUHSC_00521,NC_007795.1
3'rplL,521163,521202,3'UTR,+,SAOUHSC_00521,NC_007795.1
5'SAOUHSC_00523,521203,521336,5'UTR,+,SAOUHSC_00523,NC_007795.1
SAOUHSC_00523,521337,521945,CDS,+,SAOUHSC_00523,NC_007795.1
3'SAOUHSC_00523,521946,521985,3'UTR,+,SAOUHSC_00523,NC_007795.1
5'rpoB,521986,522159,5'UTR,+,SAOUHSC_00524,NC_007795.1
rpoB,522160,525711,CDS,+,SAOUHSC_00524,NC_007795.1
3'rpoB,525712,525751,3'UTR,+,SAOUHSC_00524,NC_007795.1
5'SAOUHSC_00525,525752,525874,5'UTR,+,SAOUHSC_00525,NC_007795.1
SAOUHSC_00525,525875,529471,CDS,+,SAOUHSC_00525,NC_007795.1
3'SAOUHSC_00525,529472,529511,3'UTR,+,SAOUHSC_00525,NC_007795.1
5'SAOUHSC_00526,529512,529607,5'UTR,+,SAOUHSC_00526,NC_007795.1
SAOUHSC_00526,529608,529862,CDS,+,SAOUHSC_00526,NC_007795.1
3'SAOUHSC_00526,529863,529902,3'UTR,+,SAOUHSC_00526,NC_007795.1
5'rpsL,529903,529959,5'UTR,+,SAOUHSC_00527,NC_007795.1
rpsL,529960,530373,CDS,+,SAOUHSC_00527,NC_007795.1
3'rpsL,530374,530405,3'UTR,+,SAOUHSC_00527,NC_007795.1
5'SAOUHSC_00528,530406,530438,5'UTR,+,SAOUHSC_00528,NC_007795.1
SAOUHSC_00528,530439,530909,CDS,+,SAOUHSC_00528,NC_007795.1
3'SAOUHSC_00528,530910,530949,3'UTR,+,SAOUHSC_00528,NC_007795.1
5'SAOUHSC_00529,530950,531031,5'UTR,+,SAOUHSC_00529,NC_007795.1
SAOUHSC_00529,531032,533113,CDS,+,SAOUHSC_00529,NC_007795.1
3'SAOUHSC_00529,533114,533153,3'UTR,+,SAOUHSC_00529,NC_007795.1
5'SAOUHSC_00530,533154,533329,5'UTR,+,SAOUHSC_00530,NC_007795.1
SAOUHSC_00530,533330,534514,CDS,+,SAOUHSC_00530,NC_007795.1
3'SAOUHSC_00530,534515,534654,3'UTR,+,SAOUHSC_00530,NC_007795.1
3'SAOUHSC_00531,534655,534795,3'UTR,-,SAOUHSC_00531,NC_007795.1
SAOUHSC_00531,534796,535971,CDS,-,SAOUHSC_00531,NC_007795.1
5'SAOUHSC_00531,535972,536056,5'UTR,-,SAOUHSC_00531,NC_007795.1
5'SAOUHSC_00532,536057,536141,5'UTR,+,SAOUHSC_00532,NC_007795.1
SAOUHSC_00532,536142,537329,CDS,+,SAOUHSC_00532,NC_007795.1
3'SAOUHSC_00532,537330,537369,3'UTR,+,SAOUHSC_00532,NC_007795.1
5'SAOUHSC_00533,537370,537594,5'UTR,+,SAOUHSC_00533,NC_007795.1
SAOUHSC_00533,537595,538473,CDS,+,SAOUHSC_00533,NC_007795.1
3'SAOUHSC_00533,538474,538513,3'UTR,+,SAOUHSC_00533,NC_007795.1
5'SAOUHSC_00534,538514,538631,5'UTR,+,SAOUHSC_00534,NC_007795.1
SAOUHSC_00534,538632,540269,CDS,+,SAOUHSC_00534,NC_007795.1
3'SAOUHSC_00534,540270,540309,3'UTR,+,SAOUHSC_00534,NC_007795.1
5'SAOUHSC_00535,540310,540482,5'UTR,+,SAOUHSC_00535,NC_007795.1
SAOUHSC_00535,540483,541448,CDS,+,SAOUHSC_00535,NC_007795.1
3'SAOUHSC_00535,541449,541488,3'UTR,+,SAOUHSC_00535,NC_007795.1
5'SAOUHSC_00536,541489,541782,5'UTR,+,SAOUHSC_00536,NC_007795.1
SAOUHSC_00536,541783,542859,CDS,+,SAOUHSC_00536,NC_007795.1
SAOUHSC_00537,542832,543005,CDS,+,SAOUHSC_00537,NC_007795.1
3'SAOUHSC_00537,543006,543045,3'UTR,+,SAOUHSC_00537,NC_007795.1
5'SAOUHSC_00538,543046,543108,5'UTR,+,SAOUHSC_00538,NC_007795.1
SAOUHSC_00538,543109,543792,CDS,+,SAOUHSC_00538,NC_007795.1
3'SAOUHSC_00538,543793,543849,3'UTR,+,SAOUHSC_00538,NC_007795.1
3'SAOUHSC_00539,543850,543907,3'UTR,-,SAOUHSC_00539,NC_007795.1
SAOUHSC_00539,543908,544570,CDS,-,SAOUHSC_00539,NC_007795.1
SAOUHSC_00540,544563,545180,CDS,-,SAOUHSC_00540,NC_007795.1
